Sample,Measure,wsize,Agent,bias,hitmiss,bw,density,ngrams,Reward,pvalues
160,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,4.0,expset,1t3,1.0,"[8.310033205532675e-44, 1.4573560366559798e-44, 1.3224514732431447e-58]"
160,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,3.0,expset,2t4,0.07557143049250417,"[7.079245806847494e-22, 0.0025826769707584913, 5.751892682033779e-10]"
160,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,2.0,gausset,2t3,2.118691640727105e-209,"[0.1789742557004918, 0.13331474249616954, 0.4804894856881879]"
160,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,5.0,gausset,1t3,3.152357131767971e-11,"[1.145460075769792e-27, 0.024180285554131316, 1.7118496157767046e-39]"
160,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,1.0,gausset,3t4,6.867342549031675e-190,"[0.4355643904571145, 3.625829359462799e-09, 4.365228124112671e-11]"
160,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,3.0,gausset,3t4,1.4154526277608544e-78,"[1.6660784601252837e-35, 0.17925418789531428, 6.995523159644923e-33]"
160,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,1.0,expset,1t4,2.525778742272899e-38,"[0.0865716841058145, 3.584443836662103e-43, 1.2713088534592979e-39]"
160,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,4.0,expset,2t4,1.0253532601129104e-129,"[0.29700843979900504, 8.566960508670998e-60, 1.3713439558764005e-59]"
160,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,4.0,gausset,3t4,2.4679673832001104e-05,"[0.010609530574897679, 0.0016719235892166885, 1.6968652643733717e-09]"
160,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,3.0,expset,2t3,3.653499300106139e-88,"[0.20133180276279494, 3.75319760429607e-60, 3.75319760429607e-60]"
160,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,3.0,gausset,1t4,1.4909540941896563e-57,"[0.002360501141525816, 0.13084793405395717, 2.153670823058499e-09]"
160,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,5.0,expset,2t4,3.823965793687088e-173,"[0.39700593303798626, 1.0840057011510352e-59, 5.720173637550348e-60]"
160,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,1.0,expset,2t4,1.0,"[3.523645695949313e-58, 1.1601521492484882e-34, 1.7504099338011851e-59]"
160,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,5.0,expset,1t2,2.021047902943968e-67,"[0.15356958508986573, 7.116911277682457e-22, 7.21086591614498e-20]"
160,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,4.0,expset,2t3,1.0,"[1.861139083250829e-57, 1.1772072888607962e-32, 1.7504099338011851e-59]"
160,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,1.0,gausset,1t2,1.0217841732207368e-05,"[0.01149137517629215, 8.460457751675545e-05, 1.1289356789527675e-11]"
160,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,4.0,expset,2t3,1.0,"[1.3224514732431447e-58, 5.602931195104152e-41, 1.6916946616794984e-59]"
160,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,2.0,expset,1t4,3.3375830100332725e-15,"[0.033333529499573536, 6.880853132012864e-12, 7.934604952874984e-10]"
160,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,5.0,expset,1t2,9.987202259650075e-117,"[0.2671011513809544, 1.5823408725238646e-25, 3.5807292578326024e-25]"
160,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,5.0,gausset,2t3,2.0354168253605253e-35,"[0.0022869860589299225, 0.07987977762868448, 1.1078603460700854e-09]"
160,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,1.0,expset,1t4,1.0,"[3.208718995471326e-22, 5.630067328489888e-30, 5.910906880917982e-54]"
160,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,3.0,gausset,2t3,3.333741451012546e-13,"[7.770390853586288e-24, 0.028729510976787484, 5.593218272894347e-35]"
160,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,4.0,gausset,3t4,9.314911937515872e-31,"[0.0024674025996352287, 0.06914852133264274, 1.379413096578998e-08]"
160,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,3.0,gausset,2t4,0.9888244242401222,"[1.123849169368144e-05, 4.8617231199261627e-23, 4.241494114076252e-33]"
160,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,2.0,expset,2t4,0.998199242374604,"[1.8023809384970144e-06, 1.5402159894760114e-30, 2.1678161443390342e-43]"
160,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,3.0,expset,2t4,1.4445689261346414e-125,"[0.28745532566821197, 6.222663838362802e-60, 8.566960508670998e-60]"
160,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,4.0,gausset,1t3,0.9428971812133466,"[5.8798036001296354e-05, 2.1162612113438635e-17, 2.1243956604609924e-26]"
160,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,1.0,gausset,1t2,3.151758125066108e-103,"[0.23601830414630692, 2.451936436801427e-10, 2.0592270160026954e-08]"
160,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,4.0,gausset,2t4,4.261963980954916e-07,"[0.014668365568524806, 0.007786180403972761, 3.951343302930336e-09]"
160,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,1.0,gausset,1t4,5.937019332692935e-06,"[0.0034601572987669254, 0.012034303346374328, 6.182255480058352e-10]"
160,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,5.0,gausset,3t4,5.686500982682553e-08,"[0.016682585626500285, 0.00029474357047430504, 1.729049075413764e-09]"
160,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,5.0,gausset,2t4,1.4909540941896563e-57,"[0.002360501141525816, 0.13084793405395717, 2.153670823058499e-09]"
160,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,5.0,gausset,1t2,0.9524999195125627,"[4.8665256482531064e-05, 3.1837131358417016e-18, 6.39680244338389e-27]"
160,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,3.0,expset,1t2,1.7007366532825636e-59,"[0.13532145900398457, 2.240741903720372e-23, 3.3739447163779798e-21]"
160,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,4.0,expset,2t4,1.4025186912089065e-131,"[0.3013003774968289, 3.8819738992732406e-60, 3.75319760429607e-60]"
160,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,5.0,gausset,2t3,1.9363568405503647e-113,"[1.9833654785473498e-23, 0.2595313072179912, 1.374529463705975e-30]"
160,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,1.0,gausset,2t4,0.2411639984963348,"[0.0014222780852349284, 3.9962732715368246e-41, 2.3732169480308505e-31]"
160,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,1.0,gausset,2t3,6.823422427411232e-67,"[0.06236524499697724, 0.0033492216939201504, 0.15235284006241528]"
160,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,4.0,expset,2t3,7.163091433322087e-07,"[1.823610504962451e-39, 0.014149153998738747, 9.848804057152185e-42]"
160,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,2.0,expset,1t2,9.137282201683541e-172,"[0.3938322730058411, 0.3291055781888103, 0.38987511534089025]"
160,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,5.0,expset,1t2,1.0,"[1.1725862490119962e-42, 1.4028034638262138e-43, 1.5663007741867299e-58]"
160,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,2.0,gausset,2t4,0.9999999999999999,"[1.4405174710815916e-41, 1.5551234869304204e-19, 2.3255174837548003e-26]"
160,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,4.0,expset,2t4,1.4345627783701094e-183,"[0.421012211899187, 1.6903571696937075e-48, 1.8944876458873782e-47]"
160,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,1.0,gausset,1t4,0.13928190222991552,"[0.0011955722068316746, 0.001971255326019865, 3.1901379895458467e-12]"
160,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,1.0,expset,2t4,9.032066894089204e-191,"[0.43759297152869986, 3.8819738992732406e-60, 4.5181453787063515e-60]"
160,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,2.0,expset,3t4,4.764495333987846e-100,"[0.22869731767892776, 3.75319760429607e-60, 4.015151673035339e-60]"
160,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,2.0,gausset,3t4,1.7444014790755778e-185,"[0.425421830699013, 2.114435246722866e-18, 6.387929009525115e-18]"
160,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,1.0,expset,1t3,1.0,"[3.2415720926090824e-22, 5.563224232667716e-30, 5.910906880917982e-54]"
160,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,3.0,gausset,1t4,1.0421877302298008e-07,"[0.0019498010245531869, 0.016076773560486285, 4.870278041380506e-11]"
160,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,1.0,gausset,1t4,1.0,"[6.684079309284979e-31, 7.538401236085377e-54, 1.6146104647434046e-25]"
160,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,4.0,expset,1t4,7.312539775696279e-62,"[0.14077068511367619, 1.2741643457381182e-14, 6.460872985197674e-13]"
160,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,3.0,gausset,3t4,6.415973241096591e-47,"[0.10636270867081665, 3.336182870593389e-24, 8.401162777678821e-27]"
160,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,2.0,gausset,2t3,0.9999999998551191,"[1.4488084710690039e-13, 5.352162635588252e-45, 9.48329283427616e-28]"
160,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,2.0,gausset,2t3,0.9835151269352322,"[1.6622260554241554e-05, 9.657235897922177e-40, 2.183806628256545e-27]"
160,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,2.0,expset,1t2,1.0,"[3.885938201242568e-30, 2.7781831208187843e-33, 8.800783822333433e-57]"
160,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,1.0,gausset,1t3,0.9890454512356052,"[3.7984490270022938e-47, 1.234246719298632e-51, 1.101499165543967e-05]"
160,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,5.0,gausset,1t4,1.4909540941896563e-57,"[0.002360501141525816, 0.13084793405395717, 2.153670823058499e-09]"
160,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,4.0,gausset,2t4,0.9999999999999781,"[4.949202291229076e-40, 5.337464670077203e-34, 2.1888990977206247e-17]"
160,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,1.0,expset,1t3,4.9175522246350846e-39,"[0.08820800773538345, 1.5415439351592934e-37, 8.806489175942171e-35]"
160,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,5.0,expset,2t4,1.8659925949998685e-133,"[0.30562002423417245, 2.0511200183469832e-59, 4.074482058723148e-59]"
160,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,1.0,expset,2t3,1.0,"[3.583573967409811e-58, 1.0330300372763356e-34, 1.7504099338011851e-59]"
160,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,3.0,gausset,1t2,8.2056567154755e-18,"[0.0393417079141045, 1.1921816032161228e-29, 3.501189683891184e-23]"
160,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,2.0,gausset,2t4,8.640860865052282e-07,"[0.01396159343594698, 1.917051186871574e-48, 2.202178554894415e-45]"
160,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,3.0,gausset,1t2,2.1086294014099134e-75,"[4.7767064695186546e-39, 1.0787943424306217e-39, 0.17194784381092076]"
160,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,2.0,expset,3t4,2.193847550317013e-106,"[0.24328836298274448, 3.75319760429607e-60, 3.8819738992732406e-60]"
160,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,5.0,expset,1t3,5.058602207007045e-186,"[0.4266597370954299, 2.0272772987836221e-25, 6.166751466043841e-26]"
160,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,2.0,gausset,2t4,0.9503274506811735,"[3.4859334977595885e-33, 2.4128805713788602e-48, 5.0948668850202214e-05]"
160,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,2.0,gausset,1t2,8.919406266547813e-53,"[0.11984878054635406, 0.009811976900160935, 1.9677141646684648e-05]"
160,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,3.0,expset,1t2,4.980521932301904e-98,"[0.22404780442218852, 6.579327895802927e-18, 4.7221508465564903e-17]"
160,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,1.0,gausset,2t3,2.546874250542742e-06,"[1.1747111963340563e-07, 0.012880643734782654, 0.002928506313189137]"
160,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,5.0,expset,2t3,3.823965793687088e-173,"[0.39700593303798626, 1.0840057011510352e-59, 5.720173637550348e-60]"
160,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,4.0,gausset,2t4,2.1196587089509486e-61,"[6.452703993152384e-31, 0.13970643558325646, 3.873510364245028e-48]"
160,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,3.0,gausset,1t2,0.7375444581882972,"[0.0001877291060510472, 0.0003044289102958498, 7.312529338247768e-13]"
160,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,1.0,expset,1t2,1.0,"[4.261229250637432e-56, 3.238652960620281e-58, 1.6916946616794984e-59]"
160,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,3.0,expset,2t3,0.07557143049250417,"[7.079245806847494e-22, 0.0025826769707584913, 5.751892682033779e-10]"
160,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,1.0,expset,3t4,8.698030799970357e-88,"[0.20046439152826634, 3.75319760429607e-60, 4.015151673035339e-60]"
160,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,2.0,gausset,1t3,1.0,"[8.808442328310042e-44, 1.4943795343953086e-55, 1.8393545067659476e-21]"
160,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,4.0,expset,1t3,7.6232932280963e-66,"[0.1499394076791074, 3.9402685905468375e-23, 3.341152049746721e-21]"
160,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,1.0,gausset,3t4,1.5450894396119143e-189,"[0.43475350077748404, 9.15833559896647e-13, 1.7942059208058486e-13]"
160,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,3.0,expset,3t4,3.265681870826405e-112,"[0.2567060618318897, 3.75319760429607e-60, 3.8819738992732406e-60]"
160,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,4.0,gausset,1t2,3.387107438684973e-34,"[0.07706791686756599, 2.469884410107692e-08, 6.746212911221507e-14]"
160,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,3.0,gausset,2t3,0.9992637836825553,"[7.364874577645622e-07, 2.9217118651072963e-22, 9.422677266927898e-34]"
160,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,2.0,expset,1t4,1.0,"[3.7939538154650726e-30, 2.921984176799972e-33, 8.800783822333433e-57]"
160,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,2.0,gausset,2t4,1.2212514914906958e-05,"[0.011313049319314076, 0.001356359237660016, 1.1395654103779335e-10]"
160,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,3.0,gausset,1t3,0.9974791384179483,"[7.068318512918404e-38, 3.3887677326288263e-36, 2.5240443035349383e-06]"
160,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,3.0,expset,1t4,1.2307879270642279e-126,"[0.2899180671618472, 1.5181772245072916e-31, 1.3243604307657142e-30]"
160,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,4.0,expset,2t3,1.4025186912089065e-131,"[0.3013003774968289, 3.8819738992732406e-60, 3.75319760429607e-60]"
160,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,5.0,expset,1t3,1.0,"[4.468037412136415e-43, 1.6786233954946506e-42, 2.3106514148100806e-58]"
160,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,4.0,expset,1t4,0.9999999999997832,"[7.970693034973845e-17, 2.1685072237699332e-16, 9.58876364925887e-43]"
160,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,2.0,gausset,3t4,5.173734867681674e-80,"[0.18256321260027308, 1.4650236469656833e-27, 5.052406736645058e-24]"
160,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,1.0,gausset,3t4,2.333703792240789e-05,"[0.010665468849082151, 2.172082739992189e-06, 4.252672304695963e-11]"
160,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,1.0,gausset,2t4,0.9998831923559691,"[1.168144665750078e-07, 7.216980059782393e-46, 1.1601134000090101e-33]"
160,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,4.0,expset,1t2,0.9999999999997832,"[7.970693034973845e-17, 2.1685072237699332e-16, 9.58876364925887e-43]"
160,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,4.0,expset,1t4,1.0162799909695775e-137,"[0.31543800884733064, 8.278021303803592e-28, 2.6031970266187584e-27]"
160,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,5.0,gausset,1t3,1.496972740597987e-57,"[0.002360501141525816, 0.13084390540474228, 2.1523824112265804e-09]"
160,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,2.0,gausset,3t4,1.7273296339614569e-156,"[0.282548621285576, 0.1676231232944856, 0.3586566978552681]"
160,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,5.0,expset,1t2,0.9999999999999927,"[7.318207586579478e-18, 1.2821424113431819e-25, 2.458829046547545e-46]"
160,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,1.0,gausset,1t3,0.9999996692009394,"[3.307991153091274e-10, 5.5945907401197985e-45, 7.67790006800477e-29]"
160,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,1.0,gausset,2t3,0.9999999992744131,"[7.255869402599941e-13, 3.530198423771984e-33, 4.744456924261062e-14]"
160,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,5.0,expset,2t4,1.0,"[8.090484394992831e-59, 1.5755978822749316e-43, 1.6916946616794984e-59]"
160,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,5.0,expset,3t4,1.0,"[1.6916946616794984e-59, 9.136893344000054e-40, 6.306116833675206e-57]"
160,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,4.0,expset,1t2,1.5833645987871805e-67,"[0.15381364915481516, 2.8413003525146928e-22, 3.347386904055164e-20]"
160,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,4.0,expset,3t4,3.139590985678977e-55,"[0.12549808758257475, 3.792342435288833e-58, 8.679634518240623e-57]"
160,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,2.0,expset,3t4,9.053807427992579e-25,"[0.05536144194533764, 5.932118920266857e-06, 6.498449388545674e-09]"
160,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,4.0,expset,3t4,1.0,"[1.6916946616794984e-59, 9.539760599285118e-47, 1.3086101374837259e-46]"
160,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,5.0,expset,1t3,0.999999850861655,"[1.8447011294676413e-11, 1.491383560890539e-10, 6.931880162462701e-31]"
160,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,4.0,gausset,1t4,0.9973993339122691,"[2.6040536944113977e-06, 1.8899560911411372e-32, 5.658396591904897e-43]"
160,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,5.0,expset,2t3,1.0,"[1.0699586858243364e-57, 6.976011935193494e-34, 1.7504099338011851e-59]"
160,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,5.0,gausset,1t2,1.4904081546452085e-57,"[0.002360501141525816, 0.13084830028892291, 2.153787985380472e-09]"
160,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,5.0,expset,1t2,3.406700223607224e-12,"[0.0006321713635966365, 0.026405276969495673, 5.707713818690764e-07]"
160,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,2.0,expset,1t3,1.0,"[3.7939538154650726e-30, 2.921984176799972e-33, 8.800783822333433e-57]"
160,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,5.0,gausset,3t4,0.0003580947218888371,"[0.007934713020278683, 4.5718500713989726e-05, 4.0132925925288846e-12]"
160,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,1.0,expset,1t4,1.599194337179387e-36,"[0.08242356338462126, 4.002345267282328e-32, 8.46698363395629e-28]"
160,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,2.0,gausset,1t3,0.9998743734196204,"[4.75708309860109e-37, 1.9552849958831453e-49, 1.2563447205937877e-07]"
160,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,4.0,gausset,1t4,0.9356298459134463,"[6.653534448864818e-05, 1.961294319043907e-17, 2.1244121243618866e-26]"
160,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,1.0,expset,1t4,1.0,"[1.5700551008804138e-55, 1.7115359688582926e-57, 1.6916946616794984e-59]"
160,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,1.0,gausset,3t4,5.556709857834561e-78,"[0.17788663107261554, 4.16091932142879e-12, 5.829939032303808e-14]"
160,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,3.0,expset,1t2,8.650466778521158e-127,"[0.2902706935279211, 1.5365998600069366e-31, 1.2043301035714723e-30]"
160,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,3.0,expset,1t4,1.0,"[1.0632039946251192e-45, 8.503192702878961e-46, 1.116443746525801e-58]"
160,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,3.0,expset,2t4,1.0,"[4.2958984000214084e-57, 8.622204711805154e-31, 1.8111551722720018e-59]"
160,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,4.0,gausset,1t4,0.001956331880935774,"[0.0044783070621409885, 0.006236684048482347, 4.4867309381742896e-11]"
160,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,4.0,expset,1t3,0.9998778388834884,"[1.0342740741868068e-08, 1.2216857878859354e-07, 1.3789863338756133e-23]"
160,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,1.0,gausset,1t4,0.06156708591507875,"[0.0027876278708026383, 1.5532612802054764e-06, 7.965002627528174e-16]"
160,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,5.0,gausset,1t3,3.417469110327378e-08,"[0.0035408212335321506, 0.017191780493052485, 4.363988773792469e-10]"
160,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,5.0,gausset,3t4,0.06137173949823777,"[0.002790805818543561, 1.3873719293532232e-19, 4.3591187116143153e-05]"
160,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,4.0,gausset,3t4,0.08752083081443651,"[4.611482066939039e-36, 0.002435878447501186, 3.4836749680432463e-31]"
160,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,1.0,gausset,1t2,0.9993952042125887,"[4.529622596224942e-29, 2.5084107305105506e-40, 6.049787501573664e-07]"
160,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,1.0,gausset,1t3,0.0017025213821248628,"[0.006375644960768452, 8.231530787431087e-34, 6.4485494565626015e-24]"
160,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,1.0,expset,1t2,2.0527483992910117e-86,"[0.19730313841966907, 1.6506542447725677e-22, 1.190366869196945e-20]"
160,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,2.0,expset,3t4,3.247568535608936e-108,"[0.2475012834699034, 3.75319760429607e-60, 3.817044738927096e-60]"
160,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,4.0,expset,1t4,1.0,"[8.310033205532675e-44, 1.4573560366559798e-44, 1.3224514732431447e-58]"
160,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,1.0,gausset,2t4,1.0102171876390891e-88,"[0.2026173228384736, 3.8055832008503705e-21, 7.241983962830057e-23]"
160,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,5.0,gausset,2t4,0.011352616169037384,"[0.0044783070621409885, 0.0037473734403868776, 2.214512373865411e-10]"
160,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,5.0,expset,1t4,1.4012047587309326e-116,"[0.2667625383787914, 1.5319540638034275e-25, 3.69757984508638e-25]"
160,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,5.0,gausset,2t4,0.999999999995579,"[8.353443795497536e-39, 2.6770170555725444e-37, 4.420980313080752e-15]"
160,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,2.0,expset,3t4,0.9999999999999992,"[6.379819533048348e-59, 6.384152396656634e-51, 7.8495209645935655e-19]"
160,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,5.0,expset,2t4,2.319758902775381e-169,"[0.3882954174569332, 3.64998695242967e-51, 3.814228574520739e-50]"
160,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,3.0,expset,3t4,1.0,"[1.7805244933587175e-59, 3.9382526709731296e-48, 1.8709560375970654e-40]"
160,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,5.0,expset,1t4,3.7053931825498367e-66,"[0.15066082676234382, 1.553700237445258e-22, 1.201884814906942e-20]"
160,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,3.0,gausset,1t3,1.9435601886016817e-49,"[0.0021081908987237736, 0.11216214811669745, 1.5913234655957901e-09]"
160,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,4.0,expset,1t2,9.69072005525933e-66,"[0.14969944740535684, 3.9402685905468375e-23, 3.213104076218311e-21]"
160,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,4.0,gausset,2t3,1.496972740597987e-57,"[0.002360501141525816, 0.13084390540474228, 2.1523824112265804e-09]"
160,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,4.0,gausset,2t3,0.9999999999997813,"[2.965912544805928e-41, 2.1873249387818724e-16, 1.796884471612379e-27]"
160,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,2.0,expset,1t4,1.0,"[2.5016012458956627e-25, 2.0440135080182933e-28, 2.5806542129366547e-54]"
160,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,2.0,gausset,1t2,0.774680247954779,"[0.00025530491804884726, 0.00022720598853226033, 3.260307823382878e-11]"
160,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,1.0,gausset,1t2,5.218730570120798e-195,"[0.44735183894731945, 3.826149849363095e-13, 7.87949660259107e-15]"
160,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,4.0,gausset,1t4,6.870071974071805e-33,"[0.0010705260011533073, 0.07405813348604891, 2.7789263526415885e-10]"
160,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,3.0,gausset,2t3,6.998605032189536e-42,"[0.002108863104403404, 0.09476286305766951, 1.8445030489203156e-09]"
160,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,2.0,gausset,1t4,0.0034786679417358503,"[0.0056611058338362046, 0.0039970163955669775, 2.7015797525180024e-10]"
160,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,3.0,expset,3t4,1.0,"[1.6916946616794984e-59, 2.339374417404429e-40, 7.327017292640015e-57]"
160,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,5.0,gausset,2t3,0.9999999999999999,"[1.5110310391126336e-32, 2.855988699187533e-51, 1.66207470521188e-19]"
160,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,4.0,gausset,2t3,0.9392359182888186,"[6.268858714636331e-05, 1.6728640660851075e-18, 2.7642246442540498e-27]"
160,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,5.0,gausset,3t4,2.644358926801101e-55,"[0.002360501141525816, 0.12566975145045883, 2.1576626228092793e-09]"
