,H(Y),H(Y|X),I(Y;X),H(Z),H(Z|Y),I(Z;Y),H(X),H(X|Z),I(X;Z)
177,5.7392483287364415,2.62838193188765,3.1108663968487917,6.692612987969802,1.4704162471570779,5.222196740812724,5.1239725489066466,0.8326023363953287,4.291370212511318
178,5.708382323044065,2.309410862045031,3.3989714609990336,6.713015238278096,1.5935584433976306,5.119456794880466,5.502087034142268,0.7866439917632864,4.715443042378982
179,4.733255633732532,1.6261746744138508,3.1070809593186812,6.531308077122308,2.6563433738810875,3.87496470324122,5.827028555663816,0.5639173107706926,5.263111244893123
180,5.028039728658527,1.5583901070500257,3.469649621608501,6.6570515819741845,2.1181396931398444,4.53891188883434,5.82512078050113,0.4977699208501678,5.327350859650962
181,5.231563655816439,1.3512449255823094,3.8803187302341295,6.741444949097434,2.3199979918268823,4.421446957270552,6.04617705384544,0.394157295352923,5.652019758492517
182,5.4745471051455485,1.8565471801622013,3.617999924983347,6.833769323353761,1.7915072009316775,5.042262122422083,5.488555672099112,0.4747542425295504,5.013801429569562
183,5.256279164958078,1.7943741496849699,3.461905015273108,6.655495873769606,1.9110033633028123,4.744492510466793,5.702666958346903,0.6040355508813747,5.098631407465528
184,5.385497109085634,2.2426302466618124,3.1428668624238214,6.496128299598573,1.881410668706509,4.6147176308920645,5.40307738754177,0.7137063784320627,4.689371009109707
185,5.135595554506196,1.6590710732606946,3.4765244812455016,6.65464505744938,2.253908109788819,4.400736947660561,5.707156904070652,0.41277348083266946,5.294383423237982
186,5.200267164821249,2.4101028505938387,2.7901643142274106,6.641013039443965,1.9938591515716082,4.647153887872356,4.868970930749754,0.6162560796738837,4.25271485107587
187,5.691332412888317,2.158513617631041,3.5328187952572763,6.640604338481558,1.5851979955562674,5.0554063429252905,5.274875014461471,0.5033786833317246,4.771496331129747
188,5.683678830288092,2.7896193178249615,2.8940595124631305,6.501568121325101,1.6079373573259508,4.89363076399915,5.00751755669497,0.9483700028192527,4.059147553875717
189,3.8278989656732967,1.0203811961272697,2.8075177695460267,6.216118790960756,3.1904641766206856,3.0256546143400707,6.258270674317692,0.7624128072631688,5.495857867054523
190,5.433734983192656,1.6016318766672766,3.8321031065253788,6.609486260571395,1.8512932061489273,4.758193054422468,5.790645921637022,0.49208714379952445,5.298558777837497
191,5.290455688049236,1.2402791905170183,4.050176497532218,6.205459789104745,2.199137454864708,4.006322334240037,5.985972960654251,0.9015044552937246,5.084468505360526
192,5.276318311453636,1.2812934654936539,3.995024845959982,6.769148927279604,1.9299496403595178,4.839199286920086,5.833809755909524,0.41590580257140747,5.417903953338117
193,5.466588431099781,2.363628539339092,3.1029598917606895,6.624491967191583,2.1238455060277515,4.500646461163831,5.30790947384853,0.9120284950473005,4.395880978801229
194,5.884271542267508,2.230329318487229,3.6539422237802794,6.789623790696434,1.3912129858355065,5.398410804860928,5.329814856118454,0.5980798406238281,4.7317350154946265
195,5.125269536736226,1.4086810574990132,3.7165884792372132,6.755595894597925,2.364648615915491,4.390947278682434,6.136822468197441,0.3971604593772546,5.739662008820186
196,5.4447055654048215,2.574064213431229,2.8706413519735925,6.773806005488661,1.9245356339928645,4.8492703714957965,5.173282910457649,0.7650559474821722,4.408226962975477
197,5.684024879665156,2.337498602687424,3.3465262769777318,6.730268413451135,1.8096124902687125,4.920655923182423,5.4131710752005855,0.6747308154785557,4.738440259722029
198,5.676612915570835,2.284566304382195,3.39204661118864,6.635212136482388,1.639721236073215,4.995490900409173,5.2422042680337135,0.7732569440961702,4.4689473239375435
199,4.627191243423992,1.595706435152885,3.031484808271107,6.785525116172334,2.7035048523031753,4.0820202638691585,5.727646460478651,0.39442820038155135,5.3332182600971
200,5.56064605597067,2.19572535626725,3.3649206997034202,6.617079247571705,1.664749127685012,4.9523301198866925,5.056451900003147,0.8044554483786609,4.2519964516244855
201,5.330699784122104,1.2549906226961616,4.075709161425943,6.703600727786791,1.9743614227092572,4.729239305077534,6.153457019189273,0.43434498809534583,5.7191120310939265
202,5.6040093778403,2.240254264776006,3.3637551130642938,6.6505837225864415,1.8453085952360833,4.805275127350358,5.742390741494053,0.8489236268200315,4.893467114674022
203,5.064333833285249,1.7222299160188081,3.3421039172664413,6.6987159416189686,2.5306763816568645,4.168039559962104,5.900450623556459,0.49003727856692647,5.410413344989532
204,5.749457102426396,2.3388311213987767,3.410625981027619,6.7060463448212,1.6430273155234427,5.063019029297757,4.92557865393321,0.6043476581172263,4.321230995815983
205,4.392874756515124,1.9236880921067476,2.469186664408377,6.309973243598247,2.752887077917397,3.55708616568085,5.652482921254232,1.2722151459574955,4.380267775296737
206,5.120591448014723,1.6762905468549854,3.444300901159738,6.723919846921247,2.2723825739172443,4.4515372730040035,5.86693562778923,0.4760358834386288,5.390899744350602
207,5.493742019863082,1.8597572171623078,3.633984802700774,6.569752453615482,2.0465254843030953,4.523226969312387,5.882322867833294,0.7937235955494828,5.088599272283812
208,5.599751442672689,2.283129972052036,3.316621470620653,6.6221803138611,1.6202011101232427,5.001979203737857,5.293922604886097,0.803995341946758,4.489927262939339
209,4.759857802457498,1.7966681396740605,2.9631896627834378,6.639527837341446,2.6660513334253664,3.9734765039160798,5.547412431740171,0.5370071343216002,5.010405297418571
210,5.290432859096103,2.3099796712169844,2.9804531878791183,6.716576653407602,2.1360799384067044,4.580496715000898,5.122995745780104,0.6108167545351201,4.5121789912449835
211,5.161423747944776,0.8039654047865917,4.357458343158185,6.687627007728545,1.9882786852637593,4.699348322464786,6.392512476089241,0.3105218475281271,6.081990628561114
212,5.371173562415927,1.451797767570949,3.919375794844978,6.655806443161606,1.9062232607935843,4.749583182368022,6.103086569286035,0.5999481376392121,5.503138431646823
213,4.978527226263835,1.9326315249798907,3.0458957012839445,6.744111632742546,2.6005754090793696,4.143536223663176,5.624172128429662,0.3193120257225872,5.3048601027070745
214,5.017916545865163,1.836342812176241,3.1815737336889223,6.624367805512553,2.5308206044145125,4.0935472010980405,5.811351394621127,0.52135222456146,5.289999170059667
215,5.469553313590656,2.30324608491847,3.166307228672186,6.657715928013106,2.2081791636011228,4.449536764411983,5.512169636664028,0.5808938176719647,4.931275818992064
216,5.767778540106776,2.5714953702591385,3.1962831698476375,6.790270577044607,1.486126061359579,5.304144515685028,4.837663150825153,0.49531033301519545,4.3423528178099575
217,4.802040493280429,1.8368603402998873,2.9651801529805413,6.8062804105147725,2.7181852933431507,4.088095117171622,5.578722780071237,0.42968335825490184,5.149039421816335
218,5.448921444659562,1.375749119010488,4.0731723256490735,6.66786442663354,1.806780150395812,4.861084276237728,5.934530150104199,0.45479531983987376,5.479734830264325
219,5.382918116380499,1.7193027117726287,3.6636154046078704,6.613038697562408,2.020234620833667,4.592804076728742,5.736117187181593,0.6876457572940332,5.0484714298875595
220,5.513704542926231,2.2296571170134225,3.2840474259128083,6.762414572105469,1.7854682385048075,4.976946333600662,5.182269836622545,0.5818806771865801,4.600389159435965
221,5.333627783916138,1.5616198302832813,3.7720079536328566,6.756179594712815,2.1521455941082914,4.604034000604524,5.910568682753886,0.3095619493694649,5.601006733384421
222,4.923005029241789,1.715882553648805,3.2071224755929846,6.721180197922611,2.7309519692038045,3.9902282287188067,5.9788208922648876,0.486987594512534,5.491833297752353
223,5.391751286121614,2.0956849780045768,3.296066308117037,6.687986928813548,1.8910968097570087,4.79689011905654,5.393039506306035,0.6574148759289898,4.735624630377045
224,5.111918543768407,2.054577149639501,3.0573413941289065,6.775731058953398,2.2284159117688875,4.547315147184511,5.1899042496715815,0.5586919187470696,4.631212330924512
225,5.213010958825448,1.4202824925536914,3.7927284662717566,6.851821279419117,2.2156043493612825,4.636216930057834,5.944862562741458,0.26783791655417477,5.6770246461872835
226,5.700174986172822,1.9084839410913446,3.7916910450814774,6.5702588708060405,1.6614017994741528,4.908857071331887,5.5827809837322615,0.6333321938333192,4.949448789898942
227,5.349218390249386,1.851043105894972,3.4981752843544145,6.690163477141857,2.1106043252588287,4.5795591518830285,5.8764828868712735,0.5205990082203754,5.355883878650898
228,5.252533819051087,1.6317892678622834,3.6207445511888037,6.71108013300243,1.9307143338121222,4.780365799190308,5.675085772766198,0.5143466057014224,5.160739167064776
229,5.601540938593564,1.8659700264821637,3.7355709121114,6.813198696789433,1.6934526827301537,5.119746014059279,5.619141851794066,0.5716457730830913,5.047496078710975
230,5.424441009100771,2.1954998238542607,3.22894118524651,6.697295379613219,1.9172937448530067,4.780001634760212,5.228241766959425,0.6637425213717505,4.564499245587675
231,5.352326407131703,2.1289481035121414,3.223378303619562,6.7323254492123645,1.9012666489760173,4.831058800236347,5.518499902631144,0.5976480157175262,4.920851886913618
232,5.8475359520834695,1.9971457688674434,3.8503901832160263,6.563057120105471,1.4218871326316151,5.141169987473856,5.508614641133649,0.6679438919809453,4.840670749152704
233,5.363034006532475,2.1294808231063387,3.233553183426136,6.627420352190889,2.134404075429488,4.4930162767614,5.605859131901298,0.7730899350862491,4.832769196815049
234,4.7194187556464415,1.4926181722163698,3.2268005834300717,6.671762734119745,2.7208020236330057,3.950960710486739,6.033494272047221,0.5645823868390445,5.468911885208177
235,5.624274416402149,2.4078918256410438,3.216382590761105,6.698471780975994,1.6089613058346708,5.0895104751413225,4.847488955453629,0.5656928477630548,4.281796107690575
236,4.9901508556388405,1.9034831826971659,3.0866676729416747,6.672027460935902,2.5789621315900844,4.0930653293458175,5.782970873564991,0.6324376558896317,5.150533217675359
237,5.048096910230127,1.7950690546095147,3.253027855620612,6.720290271471767,2.223090493837617,4.49719977763415,5.463003940764264,0.4654821182959954,4.9975218224682685
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
