Sample,Measure,wsize,Agent,bias,hitmiss,bw,density,ngrams,Reward,ABpvalue,BCpvalue,CApvalue,pReward
160,IXY_IYZ_IXZ,8,oie,10.0,1.0,4.0,gausset,3t4,,,,,
160,IXY_IYZ_IXZ,8,oie,8.0,1.0,0.0075,gausset,1t2,6.376139149974972e-05,1.951695440923279,8.997017195677547e-98,2.9581970521033908e-06,0.0
160,IXY_IYZ_IXZ,8,rdn,8.0,1.0,4.0,expset,3t4,2.152228945873189e-289,9.540413482605538e-23,6.857894587992091e-07,8.285836916209097e-14,1.646426052515077e-30
160,IXY_IYZ_IXZ,8,rdn,5.0,1.0,2.0,gausset,1t4,0.053797176180804436,1.1237858251280399e+20,1.1174778558137802e+17,1.3724851193855908e+18,0.0
160,IXY_IYZ_IXZ,8,rdn,5.0,1.0,0.01,gausset,3t4,8.780539718619848e-106,3.5231773161813544,0.0,0.0005458761927674963,0.0
160,IXY_IYZ_IXZ,8,oie,5.0,1.0,0.0025,gausset,2t4,3.9531854358752887,0.6473495167092677,1.803070184625261e-23,6.070834598107349e-07,0.0
160,IXY_IYZ_IXZ,8,oie,2.0,1.0,4.0,gausset,3t4,0.0185239373419449,18794.268285112932,1.9458403323318854e-28,28.987646504534297,0.0
160,IXY_IYZ_IXZ,8,oie,8.0,1.0,0.005,gausset,1t4,5.955601022064573e-07,1.4352406228637096,3.717872995996814e-90,0.00017690341955539144,0.0
160,IXY_IYZ_IXZ,8,rdn,5.0,1.0,1.0,gausset,1t2,2.9304615316272088e-12,737072070.8045478,881595300.6705495,662636401.6810869,0.0
160,IXY_IYZ_IXZ,8,oie,8.0,1.0,3.0,gausset,1t3,3.707930565186244e-12,1.4345939659008618e+81,2.8149317625853143e-96,6.930890514387103e+76,0.0
160,IXY_IYZ_IXZ,8,oie,8.0,1.0,0.01,gausset,1t2,1.5449679462742704e-11,2.705320826218056,3.161752107188049e-152,3.435664120833184e-05,0.0
160,IXY_IYZ_IXZ,8,oie,10.0,1.0,4.0,expset,2t3,5.28430866390534e-103,1.2732396477401128e-08,5.644008651794626e-08,1.2815982824467382e-08,0.003538654701838153
160,IXY_IYZ_IXZ,8,rdn,8.0,1.0,1.0,gausset,2t4,1.4004373624269394e-08,1.0174121116401604e+26,8.128458671721623e+25,8.161705599105541e+25,0.0
160,IXY_IYZ_IXZ,8,oie,0.0,1.0,1.0,gausset,3t4,0.0015666927100279173,0.0063851455381423936,2.764972563368956e-39,5.448509377159932e-06,0.0
160,IXY_IYZ_IXZ,8,oie,2.0,1.0,3.0,expset,3t4,0.0,0.002249110130234384,0.0006266418300658725,0.0007142524527248511,0.0
160,IXY_IYZ_IXZ,8,oie,0.0,1.0,0.005,gausset,1t3,0.4539760346043665,0.582404583186807,1.92168532116842e-44,1.6511862113706701e-06,0.0
160,IXY_IYZ_IXZ,8,rdn,8.0,1.0,2.0,expset,1t3,0.0,3.896397226900471e-11,3.8655644235410124e-05,0.0,0.0
160,IXY_IYZ_IXZ,8,rdn,0.0,1.0,2.0,gausset,3t4,4.9808510385283585e-05,0.012792419366673285,0.0024150614733905004,0.004538540400867416,0.0
160,IXY_IYZ_IXZ,8,oie,2.0,1.0,4.0,gausset,1t4,0.017289110187363683,64802.46857506605,6.165429723560067e-40,188.0214272624448,0.0
160,IXY_IYZ_IXZ,8,oie,2.0,1.0,0.005,gausset,1t2,5.1952149469368765,0.6603369515172094,1.1225390225710363e-40,4.282321331495003e-10,0.0
160,IXY_IYZ_IXZ,8,oie,10.0,1.0,3.0,gausset,1t2,3.892635497238122e-17,9.508489259946769e+127,3.537591321489532e-99,2.725126931199962e+123,0.0
160,IXY_IYZ_IXZ,8,rdn,2.0,1.0,3.0,expset,1t4,1.466235655765694,0.05116676717896158,1.6764702035607757e-09,0.002111099709678073,0.0
160,IXY_IYZ_IXZ,8,oie,10.0,1.0,4.0,expset,2t4,5.284306067878476e-103,1.2732396420823223e-08,5.644008658122394e-08,1.2815982749520997e-08,0.0035386546794463685
160,IXY_IYZ_IXZ,8,rdn,8.0,1.0,0.0075,gausset,1t4,0.001125404753799803,2.7628163683713147,5.423641250165502e-15,0.0759191911581769,0.0
160,IXY_IYZ_IXZ,8,oie,5.0,1.0,0.005,gausset,2t4,0.4481731567140577,0.5899943076492214,1.105842975754888e-37,2.0458611064659643e-05,0.0
160,IXY_IYZ_IXZ,8,oie,2.0,1.0,1.0,expset,1t3,1.025427323734449e-06,1.725046052778002e-05,0.005683968940768662,1.7692613468320428e-09,0.0
160,IXY_IYZ_IXZ,8,oie,8.0,1.0,2.0,expset,1t3,9.508722813884171e-10,6.368014295448674e-09,1.5349949754477107e-06,1.129863456472287e-09,2.1677801808284117e-67
160,IXY_IYZ_IXZ,8,oie,2.0,1.0,0.0025,gausset,2t4,3.768863736236761,0.5523316686389302,1.1270990165359452e-20,3.7441680630826297e-07,0.0
160,IXY_IYZ_IXZ,8,rdn,0.0,1.0,5.0,expset,1t3,0.0,0.8234421948657481,0.0,5.040335055059322e-07,0.0
160,IXY_IYZ_IXZ,8,rdn,0.0,1.0,2.0,expset,1t2,2.4180420222752745e-62,0.15179106077955462,0.0,7.503338894267238e-14,0.0
160,IXY_IYZ_IXZ,8,rdn,5.0,1.0,0.005,gausset,3t4,1.8229090179572262e-116,3.4902113143304003,0.0,1.7943727520860163e-05,0.0
160,IXY_IYZ_IXZ,8,rdn,10.0,1.0,5.0,expset,1t4,0.0,3.129274933752162e-11,3.469143856670029e-05,0.0,0.0
160,IXY_IYZ_IXZ,8,oie,0.0,1.0,5.0,expset,2t3,8.542822907070366e-66,0.0002656355544194073,0.0058196147702972625,0.00010727392379253253,0.0
160,IXY_IYZ_IXZ,8,rdn,5.0,1.0,3.0,expset,2t4,8.827805015963373e-59,1.0092514668824713e-22,2.5763834851863236e-05,1.2399852950638465e-34,0.0
160,IXY_IYZ_IXZ,8,rdn,8.0,1.0,1e-06,gausset,2t4,0.0,607.7144301892899,2.5245792047099463e-07,8.182583220752231e-16,0.0
160,IXY_IYZ_IXZ,8,rdn,8.0,1.0,1.0,expset,1t2,3.0321469292234304e-116,9.192788867738691e-14,2.4892837030747e-05,0.0,0.0
160,IXY_IYZ_IXZ,8,oie,10.0,1.0,5.0,gausset,1t2,,,,,
160,IXY_IYZ_IXZ,8,rdn,2.0,1.0,3.0,expset,1t3,1.466235370249825,0.05116676798199476,1.6763949697774405e-09,0.002111099706069994,0.0
160,IXY_IYZ_IXZ,8,oie,10.0,1.0,1.0,gausset,2t4,1.6973266000813591e-09,1.1866520447177356e+41,5.816170447114641e-94,8.343210261138873e+37,0.0
160,IXY_IYZ_IXZ,8,rdn,0.0,1.0,0.005,gausset,3t4,7.981177487839937e-50,1.5739257674589249,0.0,1.60321786056823e-06,0.0
160,IXY_IYZ_IXZ,8,oie,10.0,1.0,1.0,expset,3t4,0.0,9.346306881546076e-07,5.288391170691651e-08,1.664503733069165e-07,2.5674674814693103e-41
160,IXY_IYZ_IXZ,8,rdn,8.0,1.0,1.0,expset,1t3,3.141149145883881e-116,9.306667608596234e-14,2.490942296969897e-05,0.0,0.0
260,IXY_IYZ_IXZ,8,oie,8.0,1.0,4.0,expset,2t3,2.4866309198174286e-184,3.413327682381524e-08,4.167090368806188e-07,2.704453578275553e-08,7.990178331174079e-19
260,IXY_IYZ_IXZ,8,rdn,10.0,1.0,0.005,gausset,1t2,1.4407288358004197e-30,9.078137515825658,0.0,1.7576385017311434e-07,0.0
260,IXY_IYZ_IXZ,8,rdn,0.0,1.0,5.0,gausset,1t2,4.702476312699692e-06,0.01116361076805152,0.006569258204632959,0.006487513724914513,0.0
260,IXY_IYZ_IXZ,8,rdn,8.0,1.0,4.0,gausset,1t2,6.048278438570349e-29,1.834564003094038e+109,8.927261933436383e+104,5.475843536721213e+106,0.0
260,IXY_IYZ_IXZ,8,rdn,5.0,1.0,5.0,gausset,1t2,1.4784336519938828e-12,2.712104487316021e+52,5.729089445661058e+46,2.3216587193946838e+49,0.0
260,IXY_IYZ_IXZ,8,rdn,0.0,1.0,0.0025,gausset,1t4,0.0,5.709894967193527,0.0,7.010596376242605e-08,0.0
260,IXY_IYZ_IXZ,8,oie,0.0,1.0,0.005,gausset,1t2,3.1265451175444023,0.4573298607944511,9.47976812024143e-63,3.484832841150844e-18,0.0
260,IXY_IYZ_IXZ,8,oie,8.0,1.0,3.0,expset,1t2,2.5527805536670534e-14,1.921811174074863e-10,8.474557849619455e-07,1.2709773043365723e-11,1.5684218842717204e-37
260,IXY_IYZ_IXZ,8,oie,0.0,1.0,2.0,expset,1t3,1.0289704435013063e-16,0.021257685798807897,0.00241150905935935,0.00041691815961771256,0.0
260,IXY_IYZ_IXZ,8,oie,8.0,1.0,1e-06,gausset,1t4,0.0,302.68590199411955,1.8689019737199965e-06,1.4030043988176096e-121,0.0
260,IXY_IYZ_IXZ,8,rdn,0.0,1.0,0.005,gausset,1t4,0.0,5.5049852051293096,0.0,1.52769693662909e-05,0.0
260,IXY_IYZ_IXZ,8,oie,10.0,1.0,0.005,gausset,2t4,0.00040626288080701257,0.8814299943970493,2.488756446823712e-76,1.730983347060978e-07,0.0
260,IXY_IYZ_IXZ,8,oie,5.0,1.0,0.0075,gausset,1t3,6.483837661687247e-15,0.9742704177689272,4.4884447405025263e-156,1.0617285679469353e-07,0.0
260,IXY_IYZ_IXZ,8,rdn,5.0,1.0,0.0025,gausset,1t2,7.8458836057229515,1.4210040925323246,5.180595896828575e-97,7.109051052305913e-14,0.0
260,IXY_IYZ_IXZ,8,rdn,0.0,1.0,1e-06,gausset,1t2,0.0,3964.4122820999905,6.636295264976912e-12,3.374983001055728e-22,0.0
260,IXY_IYZ_IXZ,8,rdn,8.0,1.0,2.0,expset,2t4,9.476042302612682e-87,2.3624876376898128e-42,9.197693404976141e-07,6.138786216873899e-43,1.1348150317146635e-40
260,IXY_IYZ_IXZ,8,rdn,5.0,1.0,2.0,expset,2t4,1.670835778544741e-84,9.604143153197242e-40,2.91289891016439e-05,4.182254234481521e-43,0.0
260,IXY_IYZ_IXZ,8,rdn,5.0,1.0,1e-06,gausset,3t4,0.0,874.8211078350606,9.581611703564537e-11,2.0954333916298613e-34,0.0
260,IXY_IYZ_IXZ,8,oie,0.0,1.0,5.0,gausset,1t2,9.909687292956117e-21,0.00014753242119037047,9.067918894392093e-188,1.1951090645995972e-07,0.0
260,IXY_IYZ_IXZ,8,oie,8.0,1.0,2.0,gausset,1t4,2.839621542870798e-43,3.3152140089889496e+53,0.0,1.3487101461262773e+46,0.0
260,IXY_IYZ_IXZ,8,oie,8.0,1.0,0.01,gausset,1t3,3.5180186271598533e-38,1.9980787271110423,5.3868354941869776e-297,3.6672736326264974e-06,0.0
260,IXY_IYZ_IXZ,8,oie,10.0,1.0,2.0,gausset,1t3,1.0414595049525119e-56,5.055764187468362e+84,0.0,1.144747684349195e+77,0.0
260,IXY_IYZ_IXZ,8,rdn,10.0,1.0,5.0,gausset,1t4,,,,,
260,IXY_IYZ_IXZ,8,rdn,8.0,1.0,2.0,gausset,3t4,6.366782415728758e-07,5.875103924538714e+53,4.839734040245522e+26,1.3306887435350872e+52,0.0
260,IXY_IYZ_IXZ,8,oie,0.0,1.0,3.0,gausset,2t3,2.2976065392860536e-32,0.0014217519355385945,4.166796942043571e-247,3.881710851640786e-07,0.0
260,IXY_IYZ_IXZ,8,rdn,8.0,1.0,0.01,gausset,2t4,4.4305241394019915e-20,4.226982672684936,0.0,0.0008999799713985359,0.0
260,IXY_IYZ_IXZ,8,rdn,0.0,1.0,0.0075,gausset,1t3,1.1391876502362865e-248,5.601134588954369,0.0,1.1954471065925128e-05,0.0
260,IXY_IYZ_IXZ,8,rdn,5.0,1.0,5.0,expset,2t3,1.1984177384562514e-76,2.0146945663125163e-39,1.0169965902745682e-05,2.8485387334367233e-46,0.0
260,IXY_IYZ_IXZ,8,oie,8.0,1.0,2.0,gausset,1t2,4.170915545930898e-45,5.660018485057208e+52,0.0,3.30244979304797e+46,0.0
260,IXY_IYZ_IXZ,8,rdn,5.0,1.0,0.0075,gausset,1t4,3.7169367755843874e-05,3.5582674755415877,1.272191641354766e-300,0.0010504246758315414,0.0
260,IXY_IYZ_IXZ,8,rdn,2.0,1.0,1e-06,gausset,1t4,0.0,422.3195398693041,7.545069668793451e-12,2.2516399222613575e-31,0.0
260,IXY_IYZ_IXZ,8,oie,10.0,1.0,2.0,expset,3t4,0.0,3.0596758555274983e-07,2.104894172797726e-09,2.4544719865177543e-08,5.152246054265096e-14
260,IXY_IYZ_IXZ,8,rdn,0.0,1.0,4.0,gausset,2t3,1.3318325149940184e-08,0.013130801931727406,0.012858134407178628,0.01095214719566625,0.0
260,IXY_IYZ_IXZ,8,rdn,8.0,1.0,0.01,gausset,1t4,6.746199747100649e-07,3.4960222333095596,7.295923637887349e-49,0.01704865751023515,0.0
260,IXY_IYZ_IXZ,8,oie,8.0,1.0,2.0,gausset,2t3,9.480134727863357e-46,5.328890689686037e+52,0.0,1.9923065060192267e+47,0.0
260,IXY_IYZ_IXZ,8,rdn,0.0,1.0,0.01,gausset,2t3,0.0,3.878527965293116,0.0,3.3029825860314947e-07,0.0
260,IXY_IYZ_IXZ,8,rdn,2.0,1.0,3.0,gausset,1t3,0.015952141047117178,2935.865034690653,59.12220409593278,210.43843368868528,0.0
260,IXY_IYZ_IXZ,8,oie,8.0,1.0,5.0,expset,1t4,1.276840676503155e-12,4.1628993453645893e-10,4.834048054452784e-07,4.390548654356952e-11,1.013902156943467e-21
260,IXY_IYZ_IXZ,8,rdn,0.0,1.0,4.0,gausset,1t3,0.05530765007875121,0.01600152317772849,0.001016671135254467,0.0022113035386615394,0.0
260,IXY_IYZ_IXZ,8,rdn,2.0,1.0,2.0,expset,2t3,1.6237380276565732e-74,3.557449959031987e-34,0.0013647625291046345,8.956740898584733e-47,0.0
260,IXY_IYZ_IXZ,8,oie,0.0,1.0,1.0,expset,2t4,1.2296073359162046e-29,1.319261697785106e-09,0.0192909014994434,1.268004980454128e-13,0.0
260,IXY_IYZ_IXZ,8,rdn,10.0,1.0,2.0,expset,2t3,1.8320889483152167e-87,1.0777497142392503e-43,1.0004019888548257e-07,2.5658473408327814e-43,4.5217793433881094e-05
260,IXY_IYZ_IXZ,8,rdn,5.0,1.0,3.0,gausset,2t4,2.2630703912638923e-07,5.924656969466599e+30,4.109731744950152e+29,3.825651651439555e+29,0.0
260,IXY_IYZ_IXZ,8,rdn,5.0,1.0,2.0,gausset,2t4,6.1026963966369294e-09,9.758245619111887e+19,1.915587318100027e+19,2.6681747561573843e+19,0.0
260,IXY_IYZ_IXZ,8,rdn,10.0,1.0,1.0,expset,2t4,1.848115734160654e-113,2.1161684109690196e-45,2.1070197169111674e-07,2.29181103123945e-37,7.068538647156503e-10
260,IXY_IYZ_IXZ,8,rdn,2.0,1.0,0.005,gausset,1t2,3.0655207303011907e-15,1.8802769640042982,1.744609516047473e-254,1.564176516584534e-10,0.0
260,IXY_IYZ_IXZ,8,rdn,5.0,1.0,0.0075,gausset,3t4,0.0,4.904290247495951,0.0,1.0846540358429732e-07,0.0
260,IXY_IYZ_IXZ,8,oie,10.0,1.0,0.0025,gausset,1t3,0.16688978074593558,1.1232467401394184,2.027620101184841e-84,4.906799035815045e-12,0.0
260,IXY_IYZ_IXZ,8,oie,0.0,1.0,3.0,gausset,1t3,6.318313013615327e-14,4.289163223675657e-05,5.729865113590055e-149,2.9551759429954266e-07,0.0
260,IXY_IYZ_IXZ,8,rdn,10.0,1.0,0.0075,gausset,1t2,2.928667028855634e-10,18.644991240773532,0.0,3.362106958558417e-05,0.0
260,IXY_IYZ_IXZ,8,oie,10.0,1.0,4.0,expset,1t3,1.360964437985456e-13,2.577594021466195e-11,6.733096114132254e-08,3.0377559193343846e-12,0.0011908402672141352
260,IXY_IYZ_IXZ,8,oie,8.0,1.0,3.0,gausset,3t4,7.232100193581518e-16,5.48755778305252e+80,1.3745310217995189e-61,9.187149400797542e+70,0.0
260,IXY_IYZ_IXZ,8,rdn,2.0,1.0,4.0,gausset,2t3,2.9823206907770927e-06,122614.18822782127,54849.101356181,52068.44751737108,0.0
260,IXY_IYZ_IXZ,8,rdn,10.0,1.0,0.0025,gausset,1t3,9.785168876776166e-142,9.705768870017634,0.0,9.576552011810154e-08,0.0
260,IXY_IYZ_IXZ,8,oie,2.0,1.0,0.01,gausset,2t4,0.00021210251004490676,0.2860799726535455,6.491757764565441e-69,4.801016985715934e-06,0.0
260,IXY_IYZ_IXZ,8,oie,0.0,1.0,0.01,gausset,1t3,8.529448104875236e-10,0.4804403929829241,3.5386697154316743e-115,1.4744426873837e-07,0.0
260,IXY_IYZ_IXZ,8,rdn,5.0,1.0,1.0,expset,2t4,1.49465531362171e-108,2.717263235375463e-41,6.480701224160585e-05,7.97390588356389e-37,0.0
260,IXY_IYZ_IXZ,8,oie,8.0,1.0,5.0,expset,3t4,0.0,9.267944874706203e-07,8.303325782115587e-09,7.99709230197878e-08,5.6211713401004e-41
260,IXY_IYZ_IXZ,8,rdn,10.0,1.0,2.0,expset,1t3,0.0,4.2847021465152645e-15,2.872030309624813e-06,0.0,1.859124469859015e-125
260,IXY_IYZ_IXZ,8,oie,5.0,1.0,3.0,expset,2t4,5.4188269017924284e-185,1.0712324442663433e-06,1.7126120440088568e-05,7.515224873238284e-07,0.0
260,IXY_IYZ_IXZ,8,oie,5.0,1.0,0.0075,gausset,1t2,3.178789264570825e-05,0.9372942319264274,5.076699442438503e-127,9.593763790980738e-12,0.0
260,IXY_IYZ_IXZ,8,oie,10.0,1.0,0.0075,gausset,1t3,2.1122508755893785e-29,2.405209685230569,3.168059890742052e-249,9.692536797882666e-07,0.0
260,IXY_IYZ_IXZ,8,rdn,10.0,1.0,0.0025,gausset,1t2,0.21400215112587473,2.464820995162515,1.28316295109414e-141,3.1538959847141537e-12,0.0
260,IXY_IYZ_IXZ,8,rdn,5.0,1.0,3.0,expset,1t3,0.0,1.2103131024995733e-08,0.0026265445733622394,0.0,0.0
260,IXY_IYZ_IXZ,8,oie,8.0,1.0,0.0025,gausset,2t4,2.977793797975117,0.6394389275533782,4.8125537720510936e-52,2.44386243227198e-10,0.0
260,IXY_IYZ_IXZ,8,rdn,2.0,1.0,1.0,gausset,1t3,2.2204263035201474e-12,1.2825265288023504,1.1344603157988296,1.0865863681125623,0.0
260,IXY_IYZ_IXZ,8,rdn,2.0,1.0,0.0075,gausset,2t3,0.0,4.734412604957575,0.0,1.418169791383649e-07,0.0
260,IXY_IYZ_IXZ,8,oie,0.0,1.0,4.0,gausset,1t4,5.93446234885847e-07,0.006882800081872946,3.095879657695451e-64,9.454656707933506e-07,0.0
260,IXY_IYZ_IXZ,8,oie,10.0,1.0,3.0,expset,1t2,8.19226630087632e-15,1.544536256896743e-11,9.15022500471721e-08,1.370125776270511e-12,0.00010619590547837951
260,IXY_IYZ_IXZ,8,oie,5.0,1.0,4.0,gausset,1t3,5.0880553918778147e-48,1.7999805568870055e+41,0.0,2.736890206652015e+34,0.0
260,IXY_IYZ_IXZ,8,oie,0.0,1.0,5.0,gausset,1t3,8.886965709150844e-09,0.005324833063468139,4.145876401238636e-80,8.417100098846661e-07,0.0
260,IXY_IYZ_IXZ,8,oie,10.0,1.0,0.01,gausset,1t4,1.7352403931531254e-53,2.385387953194264,0.0,4.964133136910918e-05,0.0
260,IXY_IYZ_IXZ,8,rdn,8.0,1.0,3.0,expset,1t4,0.0,5.490101811990996e-12,6.09659119644735e-05,0.0,0.0
260,IXY_IYZ_IXZ,8,oie,5.0,1.0,3.0,expset,2t3,5.4187318212228024e-185,1.07123249584268e-06,1.712612073073819e-05,7.515224618369435e-07,0.0
260,IXY_IYZ_IXZ,8,rdn,5.0,1.0,4.0,gausset,2t4,1.859880156330823e-13,7.2986065896464e+41,7.447822073875443e+29,4.853784767886432e+37,0.0
260,IXY_IYZ_IXZ,8,rdn,8.0,1.0,1.0,gausset,1t2,4.135662631951661e-24,1.0086407036013618e+26,9.577793359778033e+25,8.587025952402099e+25,0.0
260,IXY_IYZ_IXZ,8,rdn,5.0,1.0,3.0,gausset,1t4,1.8483047113848508e-11,1.5224920160519533e+31,33180100430388.438,1.8216481232907956e+26,0.0
260,IXY_IYZ_IXZ,8,rdn,10.0,1.0,0.005,gausset,1t4,7.816312344122398e-07,7.879187116682935,0.0,0.0010656341863291732,0.0
260,IXY_IYZ_IXZ,8,oie,8.0,1.0,5.0,gausset,3t4,1.7801296070389672e-25,1.6270551556490704e+136,6.4921060431522174e-80,6.181255943486621e+125,0.0
260,IXY_IYZ_IXZ,8,oie,10.0,1.0,1e-06,gausset,3t4,0.0,622.7751097862745,0.000113784335610875,3.793947864519693e-136,0.0
260,IXY_IYZ_IXZ,8,oie,8.0,1.0,5.0,expset,1t3,1.2768406763982335e-12,4.162899345435298e-10,4.834048054457422e-07,4.390548654304228e-11,1.0139021568964522e-21
260,IXY_IYZ_IXZ,8,rdn,2.0,1.0,2.0,gausset,2t3,8.347820702868508e-10,51.287950124854255,37.641268439320804,32.963533461487934,0.0
260,IXY_IYZ_IXZ,8,rdn,5.0,1.0,0.0075,gausset,1t3,9.92327735690778e-21,6.644838598356361,0.0,0.00023794427122080138,0.0
260,IXY_IYZ_IXZ,8,rdn,2.0,1.0,1.0,gausset,2t4,2.6005346595568168e-11,1.3280597966083942,1.2749761107978856,1.270009237151971,0.0
260,IXY_IYZ_IXZ,8,rdn,5.0,1.0,1.0,expset,1t2,1.2601194494653719e-166,2.496155533373219e-14,0.0007844690926515364,0.0,0.0
260,IXY_IYZ_IXZ,8,oie,5.0,1.0,3.0,expset,1t2,8.044228865780829e-13,1.5296674930382243e-08,2.734128985707133e-05,4.302701335472934e-10,0.0
260,IXY_IYZ_IXZ,8,oie,8.0,1.0,4.0,gausset,2t3,1.6480472540822513e-90,7.752839130963297e+108,0.0,1.3925649499661233e+101,0.0
260,IXY_IYZ_IXZ,8,rdn,5.0,1.0,0.01,gausset,2t3,1.5441027910698287e-213,6.024966167003985,0.0,1.7830292020510048e-05,0.0
260,IXY_IYZ_IXZ,8,oie,5.0,1.0,4.0,expset,3t4,0.0,3.468589737605619e-05,6.0967401547446e-07,3.599630715241102e-06,0.0
260,IXY_IYZ_IXZ,8,oie,0.0,1.0,2.0,expset,1t4,1.0289685672429052e-16,0.021257687302907093,0.0024115084170271816,0.00041691816622292134,0.0
260,IXY_IYZ_IXZ,8,rdn,0.0,1.0,1.0,expset,1t4,4.692887162798697e-17,0.09736246557430137,1.4235506127661917e-182,1.3258398369681284e-30,0.0
260,IXY_IYZ_IXZ,8,oie,8.0,1.0,3.0,expset,1t3,2.5527855081406164e-14,1.921815442721117e-10,8.474558076221428e-07,1.2709797786806634e-11,1.5684183302008276e-37
260,IXY_IYZ_IXZ,8,oie,5.0,1.0,2.0,gausset,1t4,9.824305676272557e-15,1.0655323019402981e+17,5.522628546413965e-153,23495336593096.395,0.0
260,IXY_IYZ_IXZ,8,rdn,10.0,1.0,4.0,expset,2t3,2.6474565628608623e-79,4.7541746795936305e-43,4.769247857817826e-08,2.774225281008966e-46,0.008486761010945221
260,IXY_IYZ_IXZ,8,rdn,2.0,1.0,1.0,gausset,2t3,2.4350080585384403e-13,1.1837408396775482,1.027420035368167,1.0060244947181392,0.0
260,IXY_IYZ_IXZ,8,oie,0.0,1.0,4.0,expset,1t2,5.283699252697955e-10,0.011925197845605723,0.0034741445040500064,0.0038175974520602224,0.0
260,IXY_IYZ_IXZ,8,rdn,5.0,1.0,0.005,gausset,2t3,6.02754292878048e-309,5.320851051095538,0.0,1.9664194718613593e-08,0.0
260,IXY_IYZ_IXZ,8,rdn,2.0,1.0,2.0,expset,1t3,2.357280450769456,0.03171187479125431,1.5451023440429428e-10,0.002423688781908569,0.0
260,IXY_IYZ_IXZ,8,oie,0.0,1.0,0.005,gausset,3t4,1.4815909315222477,0.2675711690670685,3.787666698617399e-25,3.458389951537844e-11,0.0
260,IXY_IYZ_IXZ,8,oie,10.0,1.0,5.0,gausset,1t4,,,,,
260,IXY_IYZ_IXZ,8,oie,10.0,1.0,3.0,expset,2t4,5.924985217139683e-193,5.7273529219802955e-09,6.434500266863487e-08,4.813798949599864e-09,0.0016052106789624448
260,IXY_IYZ_IXZ,8,rdn,8.0,1.0,2.0,expset,1t2,0.0,1.9924531095247821e-13,2.9518172429199653e-05,0.0,0.0
260,IXY_IYZ_IXZ,8,oie,0.0,1.0,3.0,gausset,1t4,4.177655014020431e-06,2.799132928231334e-06,5.344652365914882e-87,5.718375218400686e-07,2.7239649528407333e-122
260,IXY_IYZ_IXZ,8,oie,2.0,1.0,3.0,expset,2t3,4.4893810964879304e-167,1.8651722560253697e-05,0.000641297324450494,8.383833416701702e-06,0.0
260,IXY_IYZ_IXZ,8,rdn,2.0,1.0,3.0,gausset,1t2,4.9514825867062246e-11,2048.3878113305855,1612.4965672218832,1438.42856939337,0.0
260,IXY_IYZ_IXZ,8,rdn,0.0,1.0,0.0025,gausset,2t3,3.250628440189013e-19,1.2384226367102982,1.7191117337396687e-225,1.3888589932659052e-14,0.0
260,IXY_IYZ_IXZ,8,oie,5.0,1.0,2.0,expset,2t3,2.207370477558004e-204,1.720665909486166e-06,2.8197086574192058e-05,1.256606578242224e-06,0.0
260,IXY_IYZ_IXZ,8,oie,10.0,1.0,0.0075,gausset,3t4,0.23017324302674305,0.7058850788115699,2.5018032489440085e-58,3.520883067032103e-08,0.0
260,IXY_IYZ_IXZ,8,oie,0.0,1.0,0.0025,gausset,3t4,0.0003689775715225829,0.3413158123733462,4.062749662388993e-25,2.7103836661573016e-18,0.0
260,IXY_IYZ_IXZ,8,rdn,0.0,1.0,2.0,expset,1t3,1.3988286495971622e-115,0.12405868477591162,0.0,5.280026343900185e-25,0.0
260,IXY_IYZ_IXZ,8,rdn,2.0,1.0,1e-06,gausset,3t4,0.0,911.7370427921678,2.354275710766598e-10,1.1220765874118614e-34,0.0
260,IXY_IYZ_IXZ,8,rdn,8.0,1.0,4.0,gausset,3t4,1.1140428846859071e-05,1.646597839303803e+109,1.3021591038792664e+63,1.5926410268091952e+107,0.0
260,IXY_IYZ_IXZ,8,oie,2.0,1.0,2.0,expset,2t4,4.198422699184919e-180,2.5719077163592236e-05,0.001113364109511661,1.1399142970177039e-05,0.0
260,IXY_IYZ_IXZ,8,rdn,5.0,1.0,2.0,expset,2t3,1.669390157730146e-84,9.601935604583336e-40,2.9129005064807865e-05,4.182627736900596e-43,0.0
260,IXY_IYZ_IXZ,8,rdn,2.0,1.0,4.0,expset,2t3,2.854316851596241e-71,7.174366406731468e-35,0.0005421918537915368,6.306613753818784e-49,0.0
260,IXY_IYZ_IXZ,8,oie,2.0,1.0,5.0,gausset,2t4,7.090483286009603e-07,379.9649236644603,1.3483453788638017e-93,139.29856405606878,0.0
260,IXY_IYZ_IXZ,8,rdn,8.0,1.0,1e-06,gausset,1t4,0.0,401.07840892419875,2.5360098362438153e-12,4.47715061290013e-31,0.0
260,IXY_IYZ_IXZ,8,oie,2.0,1.0,2.0,expset,2t3,4.195376727347164e-180,2.5718987954798354e-05,0.0011133646924543447,1.1399100856188232e-05,0.0
260,IXY_IYZ_IXZ,8,rdn,5.0,1.0,0.01,gausset,1t3,12.115634352967751,4.786994480766117,2.6935220501442713e-231,0.0014440810888427253,0.0
260,IXY_IYZ_IXZ,8,rdn,5.0,1.0,1.0,expset,2t3,1.2387454646472581e-108,2.685404616006844e-41,6.481871754076231e-05,7.984417019706995e-37,0.0
260,IXY_IYZ_IXZ,8,rdn,5.0,1.0,0.0025,gausset,3t4,9.451068097884373e-33,1.504561473551671,1.3033963882785252e-301,8.227880895916111e-14,0.0
